代码,买入日期,3日收益%,5日收益%,10日收益%
512520,2020-03-16,-5.47,-7.03,-3.26
512520,2020-03-17,-1.33,-2.92,-0.27
512520,2020-03-18,-3.77,2.16,0.94
512520,2020-03-19,0.83,4.41,4.96
512520,2020-03-23,6.16,4.06,10.22
512520,2020-07-17,4.74,-0.73,5.83
512520,2021-02-25,-1.9,-3.94,-7.46
512520,2021-02-26,3.04,-0.36,-4.27
512520,2021-07-27,1.66,4.83,7.78
512520,2021-09-16,1.16,1.53,2.18
512520,2022-01-06,-0.93,-1.22,-0.43
512520,2022-01-07,0.72,-1.87,-1.36
512520,2022-01-28,2.54,1.23,2.77
512520,2022-03-07,-2.17,-4.49,-2.97
512520,2022-03-08,1.32,-7.27,-0.08
512520,2022-04-21,-5.54,-2.41,-1.96
512520,2022-04-25,2.15,5.05,4.39
512520,2022-08-04,2.35,3.1,3.27
512520,2022-09-19,-0.69,-1.9,-3.72
512520,2022-10-24,-0.91,-4.45,2.64
512520,2022-10-25,-2.39,0.37,3.96
512520,2022-12-22,1.41,1.5,4.07
512520,2023-03-10,0.34,-0.68,1.11
512520,2023-04-24,0.17,1.02,0.26
512520,2023-04-25,1.46,1.12,-0.43
512520,2023-10-23,1.74,3.68,5.42
512520,2023-12-05,0.29,1.16,-1.74
512520,2024-09-10,-0.83,0.1,10.94
512520,2024-09-11,-0.62,0.62,13.95
512520,2024-11-26,1.89,3.09,4.3
512520,2025-01-03,0.17,-1.14,0.79
512520,2025-01-06,0.26,-1.14,1.75
512520,2025-11-18,-2.61,-1.91,-0.56
510590,2018-06-19,1.13,0.64,1.79
510590,2018-06-21,1.58,-0.67,-1.39
510590,2018-08-02,-1.06,0.26,-2.49
510590,2018-08-03,-1.03,2.55,-3.2
510590,2018-08-06,4.05,5.51,-0.07
510590,2018-10-15,-5.02,3.96,-0.69
510590,2018-10-16,0.09,3.49,2.55
510590,2018-10-18,6.26,6.32,8.12
510590,2018-12-27,-1.49,3.7,3.82
510590,2019-01-02,4.89,4.83,6.36
510590,2019-04-29,-6.73,-8.55,-3.77
510590,2019-04-30,-8.19,-5.21,-7.76
510590,2019-06-05,3.01,2.35,3.89
510590,2019-06-06,5.06,3.48,8.61
510590,2019-08-06,-0.91,0.46,5.95
510590,2019-08-07,1.47,1.73,6.62
510590,2019-09-26,-0.86,1.79,1.21
510590,2020-03-16,-1.14,-5.0,-3.9
510590,2020-03-17,0.33,-2.82,-3.73
510590,2020-03-18,-3.08,1.84,-2.63
510590,2020-03-23,4.06,1.16,6.33
510590,2020-09-28,2.92,6.38,4.31
510590,2021-01-29,1.17,-1.47,6.37
510590,2021-03-09,2.03,1.46,2.04
510590,2021-03-10,1.6,2.46,1.18
510590,2021-09-29,0.78,-0.78,1.57
510590,2022-03-08,0.76,-6.99,-1.34
510590,2022-03-09,0.55,-2.83,1.17
510590,2022-04-11,1.85,0.86,-10.63
510590,2022-04-22,-5.65,-2.11,-0.25
510590,2022-04-25,0.41,5.4,6.7
510590,2022-04-26,7.73,6.57,11.18
510590,2022-09-16,0.22,-1.16,-4.09
510590,2022-09-19,0.87,-1.77,-4.84
510590,2022-09-26,-0.66,-3.12,3.31
510590,2023-04-24,-0.73,1.24,-0.32
510590,2023-04-25,2.46,1.68,-0.23
510590,2023-05-24,0.51,0.07,-0.15
510590,2023-06-26,1.08,2.64,1.48
510590,2023-10-23,1.86,4.73,5.75
510590,2024-01-22,6.11,3.22,-6.43
510590,2024-02-01,2.83,9.99,10.97
510590,2024-02-02,11.79,12.24,14.3
510590,2024-02-05,15.02,14.87,18.44
510590,2024-08-22,-0.72,0.79,1.61
510590,2024-11-18,2.39,-1.55,1.93
510590,2024-11-26,2.6,4.27,4.73
510590,2025-01-03,0.23,-0.59,2.78
510590,2025-01-06,1.02,-0.38,3.84
510590,2025-05-28,0.97,2.51,3.44
510590,2025-11-20,-1.74,-1.76,-0.87
510590,2025-11-21,1.84,2.68,3.31
512960,2019-04-25,-1.97,-8.19,-9.17
512960,2019-04-26,-7.01,-7.31,-6.31
512960,2019-04-29,-5.67,-7.29,-4.46
512960,2019-05-07,1.29,-1.07,-0.32
512960,2019-08-06,-0.67,0.33,4.55
512960,2019-08-07,1.11,1.33,4.78
512960,2019-09-27,-0.21,1.38,-0.96
512960,2020-02-04,4.35,5.17,9.99
512960,2020-03-23,2.36,1.41,3.89
512960,2020-05-25,0.82,2.94,3.53
512960,2021-03-09,2.56,1.28,1.37
512960,2021-03-10,1.75,3.13,-0.09
512960,2021-07-28,5.0,6.05,8.77
512960,2022-03-09,-1.28,-4.51,-0.43
512960,2022-12-23,0.73,1.09,2.9
512960,2023-10-23,0.7,1.76,2.2
512960,2023-12-18,-0.62,0.27,1.52
512960,2024-08-05,-0.25,-1.01,0.08
512960,2024-09-09,-1.08,-0.54,6.3
512960,2024-11-25,0.23,2.34,3.2
512960,2025-01-03,-0.31,-1.89,-0.08
512960,2025-01-06,-0.08,-1.58,0.0
512960,2025-01-13,1.85,1.61,1.85
512960,2025-04-30,2.6,2.68,2.27
512960,2025-11-24,-0.07,1.39,1.61
510990,2022-03-08,0.34,-7.3,-1.01
510990,2022-03-09,-0.68,-1.81,0.45
510990,2022-03-15,6.9,6.78,4.96
510990,2022-04-21,-3.94,-0.84,-1.67
510990,2022-10-24,0.92,-2.63,3.94
510990,2023-03-10,1.19,0.24,1.19
510990,2023-10-20,0.26,1.41,1.54
510990,2023-10-23,1.43,2.47,3.38
510990,2023-11-28,-0.52,-2.72,-2.07
510990,2023-12-05,-0.27,0.66,-1.6
510990,2023-12-18,0.41,0.95,2.03
510990,2024-06-24,-0.25,0.63,-0.38
510990,2024-08-06,0.13,-0.13,0.76
510990,2024-08-07,0.13,-0.51,0.77
510990,2025-04-07,3.45,3.93,4.76
512770,2018-10-10,-5.03,-7.0,-6.89
512770,2018-10-11,-5.1,-4.18,-1.74
512770,2018-12-21,0.61,-0.85,-0.12
512770,2019-01-03,4.45,7.12,7.75
512770,2019-03-26,2.27,7.68,9.66
512770,2019-04-26,-5.38,-4.99,-4.4
512770,2019-04-29,-3.83,-5.69,-1.86
512770,2019-06-06,4.62,2.64,6.92
512770,2020-03-12,-6.43,-7.04,-4.36
512770,2020-03-16,-0.82,-2.61,-0.41
512770,2020-03-17,0.9,-0.9,0.16
512770,2020-03-18,-2.3,2.46,0.41
512770,2020-05-25,-0.15,3.38,3.9
512770,2020-09-08,-1.46,-0.11,-1.13
512770,2020-09-10,3.56,2.39,2.22
512770,2020-10-23,2.92,2.47,6.3
512770,2021-02-23,-5.3,-3.43,-15.57
512770,2021-02-25,0.05,-4.73,-8.69
512770,2021-03-08,0.65,-4.17,-3.28
512770,2021-03-09,4.38,-0.21,-1.24
512770,2021-09-03,2.72,3.21,1.03
512770,2022-01-06,-1.02,-1.02,-1.43
512770,2022-01-10,-0.56,0.88,-1.91
512770,2022-02-14,3.6,2.52,5.46
512770,2022-04-21,-7.52,-3.33,-0.3
512770,2022-04-22,-2.21,2.15,3.87
512770,2022-04-25,0.57,4.73,6.56
512770,2022-04-26,9.11,6.88,10.68
512770,2022-08-31,-1.86,0.34,-4.84
512770,2022-09-16,-0.9,-2.71,-4.87
512770,2022-09-19,-1.33,-2.35,-7.12
512770,2022-09-23,-1.05,-2.23,2.04
512770,2022-11-28,3.15,3.22,4.95
512770,2022-12-22,1.94,1.36,4.21
512770,2023-02-17,0.93,0.31,-0.25
512770,2023-03-15,-1.75,0.13,0.45
512770,2023-04-24,-1.28,-1.48,-1.34
512770,2023-04-25,2.76,0.55,0.07
512770,2023-08-23,1.44,4.49,2.74
512770,2023-09-21,1.11,2.45,1.58
512770,2023-12-18,1.24,1.42,3.02
512770,2024-01-30,-2.65,2.65,6.97
512770,2024-01-31,-1.39,6.05,8.63
512770,2024-04-12,2.07,0.18,1.8
512770,2024-08-28,0.91,2.02,2.02
512770,2025-01-02,0.16,-0.47,0.47
512770,2025-01-03,1.36,-0.48,2.89
512770,2025-01-06,1.29,-1.05,4.34
512770,2025-04-07,4.28,5.62,5.7
512770,2025-04-08,5.91,5.65,6.08
512770,2025-11-21,5.4,5.19,7.81
512290,2019-11-25,0.17,-3.53,-1.98
512290,2019-11-26,-1.39,-2.68,-0.17
512290,2020-03-13,-2.34,-1.21,3.7
512290,2020-03-16,-1.09,-0.54,4.34
512290,2020-08-13,3.46,-1.34,-1.06
512290,2020-09-10,3.06,0.36,4.88
512290,2020-11-26,3.71,6.42,3.88
512290,2021-01-29,3.91,4.69,5.11
512290,2021-03-10,-0.75,1.16,2.31
512290,2021-06-16,2.23,3.22,4.05
512290,2021-07-27,5.26,13.19,9.03
512290,2021-08-30,-3.16,1.58,-1.24
512290,2021-08-31,-1.2,3.04,0.69
512290,2021-10-28,-2.92,-0.97,-1.22
512290,2022-01-20,-5.42,-8.63,-9.37
512290,2022-01-21,-4.34,-5.93,-9.45
512290,2022-01-24,-5.08,-3.96,-8.76
512290,2022-01-25,-3.47,-3.61,-3.18
512290,2022-01-26,-0.43,-0.87,-0.79
512290,2022-01-27,-0.22,-0.81,0.73
512290,2022-01-28,0.81,-3.74,1.54
512290,2022-02-14,4.8,6.17,7.55
512290,2022-03-09,6.64,6.56,11.77
512290,2022-04-21,-5.02,-3.43,-1.59
512290,2022-04-22,-2.25,-0.32,1.37
512290,2022-04-25,2.54,5.75,7.95
512290,2022-04-26,4.03,2.85,6.71
512290,2022-07-29,-1.89,3.77,3.85
512290,2022-08-02,6.39,5.29,3.45
512290,2022-09-07,-0.17,-0.96,-8.7
512290,2022-09-08,0.44,-2.99,-8.52
512290,2022-09-16,-3.98,-5.7,0.09
512290,2022-09-19,-4.72,-6.27,-1.45
512290,2022-09-20,-4.75,-0.73,-2.1
512290,2022-09-21,-2.73,1.32,1.79
512290,2022-09-22,3.53,5.24,6.2
512290,2022-09-23,3.17,6.14,17.27
512290,2022-12-20,0.85,0.94,4.94
512290,2022-12-21,1.54,1.89,8.48
512290,2023-03-08,0.08,-0.08,0.0
512290,2023-04-21,-2.56,-1.4,-5.11
512290,2023-05-09,-0.09,3.41,3.5
512290,2023-06-07,1.09,1.18,0.09
512290,2023-08-23,2.88,4.42,1.44
512290,2023-12-18,-0.8,-1.15,-0.35
512290,2023-12-19,-0.89,-0.44,-0.09
512290,2023-12-20,0.09,0.18,-0.72
512290,2024-01-05,-2.39,-2.84,-4.22
512290,2024-01-08,-0.09,-1.3,-5.59
512290,2024-01-30,-5.4,4.03,7.2
512290,2024-01-31,-1.42,10.35,10.57
512290,2024-02-02,13.44,11.98,13.66
512290,2024-04-12,0.0,-1.93,1.18
512290,2024-08-21,-0.99,-1.61,0.5
512290,2024-08-22,-0.5,0.0,1.74
512290,2024-08-26,0.75,0.38,0.75
512290,2024-10-17,5.03,4.37,2.51
512290,2024-11-18,2.55,-1.91,1.49
512290,2025-01-03,-1.71,-3.42,-1.71
512290,2025-01-09,1.75,0.35,1.52
512290,2025-01-10,1.89,1.77,3.66
512290,2025-10-14,0.09,1.64,1.0
512290,2025-11-05,0.47,0.75,-1.13
512290,2025-11-20,-0.77,-0.86,-2.3
512480,2019-08-07,5.11,4.91,13.09
512480,2019-10-17,-0.34,-1.87,2.72
512480,2019-10-18,1.04,1.74,5.56
512480,2020-03-30,8.87,10.0,4.75
512480,2020-03-31,8.44,11.96,6.05
512480,2020-04-27,10.16,15.48,16.93
512480,2020-05-22,-2.21,-4.0,2.74
512480,2020-05-25,-1.4,2.8,3.01
512480,2020-07-17,4.24,-2.07,6.13
512480,2020-08-20,-1.26,-2.6,-4.13
512480,2020-08-21,-4.69,-1.26,-1.89
512480,2020-09-09,2.05,1.74,4.2
512480,2020-09-10,4.48,5.52,4.27
512480,2021-01-28,-0.1,-3.64,0.1
512480,2021-01-29,-2.33,-4.57,1.26
512480,2021-03-09,0.55,-3.77,-2.22
512480,2021-03-10,-3.34,-1.45,-4.01
512480,2021-03-16,1.38,1.61,3.0
512480,2021-08-10,-2.53,-5.28,1.88
512480,2021-08-18,5.1,6.01,-0.84
512480,2021-10-12,6.27,5.0,6.53
512480,2022-01-06,-4.35,-4.35,-2.38
512480,2022-01-07,-1.58,-1.91,-2.99
512480,2022-01-11,1.37,4.72,-0.86
512480,2022-03-29,-0.39,-5.84,-9.74
512480,2022-04-13,5.95,2.09,-6.39
512480,2022-04-25,2.69,6.72,11.6
512480,2022-04-26,8.64,6.51,14.14
512480,2022-08-25,-1.06,-2.96,-0.32
512480,2022-08-26,-0.43,0.11,1.08
512480,2022-08-29,-1.19,-0.43,1.19
512480,2022-09-19,-2.25,-4.84,-14.41
512480,2022-09-23,-0.59,-2.96,-6.04
512480,2022-10-11,5.87,7.08,9.61
512480,2022-12-23,3.1,2.11,4.21
512480,2023-04-25,-0.93,-4.95,-8.76
512480,2023-04-26,-1.17,-2.01,-5.3
512480,2023-06-27,0.34,3.03,3.37
512480,2023-07-24,-0.23,1.25,0.34
512480,2023-08-15,-2.55,-2.31,-1.22
512480,2023-08-16,-1.61,-2.73,3.85
512480,2023-12-26,4.28,0.65,-7.0
512480,2024-01-05,-4.27,-4.81,-5.61
512480,2024-01-08,0.41,-0.69,-6.49
512480,2024-01-10,0.28,-2.93,-4.88
512480,2024-01-30,-5.73,-0.96,7.01
512480,2024-01-31,-5.4,4.26,11.95
512480,2024-04-08,-2.06,-0.29,-3.1
512480,2024-07-25,0.56,5.03,-2.52
512480,2024-08-23,-1.67,3.19,-2.43
512480,2024-08-26,-0.3,-0.61,-2.89
512480,2024-09-09,-0.63,-2.35,1.25
512480,2024-11-26,4.8,4.38,4.9
512480,2025-01-06,4.81,3.85,8.02
512480,2025-04-07,6.46,11.76,11.76
512480,2025-11-04,1.74,-0.49,-1.74
512480,2025-11-21,3.56,5.22,6.35
515860,2020-03-16,0.35,-2.79,-2.18
515860,2020-03-17,1.48,-1.48,-1.74
515860,2020-05-25,0.17,4.68,4.77
515860,2020-09-07,-4.84,-2.18,-2.18
515860,2020-09-10,3.51,1.79,1.79
515860,2020-11-18,1.0,-0.57,1.86
515860,2021-02-05,5.35,4.45,-1.46
515860,2021-03-10,-2.95,-2.58,-4.28
515860,2021-03-16,0.0,0.0,2.9
515860,2021-05-10,1.5,4.15,5.29
515860,2021-07-26,0.53,2.17,1.58
515860,2021-07-27,3.23,5.19,4.51
515860,2021-09-16,1.42,1.91,1.49
515860,2022-01-21,-3.12,-5.31,-7.58
515860,2022-01-24,-5.19,-5.62,-7.97
515860,2022-01-25,-2.34,-3.36,-3.73
515860,2022-01-26,-3.0,-1.68,-3.14
515860,2022-01-27,-0.75,0.53,-0.98
515860,2022-03-08,4.72,-3.41,1.3
515860,2022-03-09,2.88,0.41,3.78
515860,2022-04-11,1.18,0.93,-10.07
515860,2022-04-21,-5.67,-4.96,-3.28
515860,2022-04-22,-2.58,-0.89,-0.8
515860,2022-04-25,0.85,4.61,4.7
515860,2022-09-19,-1.87,-4.72,-4.81
515860,2022-09-26,2.37,-0.1,8.76
515860,2023-04-25,-0.24,-3.96,-7.27
515860,2023-04-26,-0.9,-2.87,-5.0
515860,2023-04-27,-1.0,-2.75,-3.66
515860,2023-05-09,-1.71,-0.94,0.34
515860,2023-05-12,1.48,3.75,2.87
515860,2023-07-21,1.16,1.33,1.49
515860,2023-08-11,-1.11,-2.31,-4.37
515860,2023-09-21,2.25,2.52,4.23
515860,2023-10-20,-0.83,1.74,3.4
515860,2023-10-23,0.37,5.28,6.94
515860,2024-01-31,-1.26,7.68,11.99
515860,2024-07-04,1.33,3.27,2.35
515860,2024-07-24,-0.52,2.4,-1.15
515860,2024-11-18,2.23,-2.41,1.61
515860,2025-01-03,0.91,-0.18,3.99
515860,2025-01-06,2.28,0.18,5.38
515860,2025-03-03,4.85,3.76,4.34
515860,2025-03-21,-1.0,-0.75,-13.02
515860,2025-04-08,5.91,5.91,5.32
515860,2025-11-04,-0.12,-2.42,-5.26
515860,2025-11-21,5.32,5.45,7.31
515130,2021-03-08,0.56,-1.04,-0.77
515130,2021-03-09,3.49,1.78,0.93
515130,2021-06-16,0.27,1.29,2.99
515130,2021-07-27,0.93,3.66,5.89
515130,2022-01-06,-0.42,-1.05,0.07
515130,2022-03-07,-1.39,-3.79,-2.09
515130,2022-03-08,1.42,-5.91,-0.16
515130,2022-03-09,-1.19,-1.59,1.03
515130,2022-04-21,-5.21,-2.02,-2.27
515130,2022-09-23,-0.94,-1.54,-0.77
515130,2022-10-10,1.07,3.03,-2.14
515130,2022-10-24,-0.27,-3.73,3.55
515130,2023-10-20,-0.28,1.2,1.85
515130,2024-08-06,-0.29,-0.29,-0.38
515130,2024-08-07,-0.57,-0.95,-0.57
515130,2024-09-11,-0.4,0.4,18.53
515130,2024-09-13,1.2,6.22,36.04
515130,2025-01-03,0.25,-1.01,0.84
515130,2025-01-06,0.42,-1.35,1.68
515130,2025-01-13,2.05,3.07,3.25
515130,2025-04-07,4.69,5.4,6.38
515080,2020-03-16,-4.08,-6.8,-2.21
515080,2020-03-17,-1.2,-2.23,-1.54
515080,2020-03-18,-4.36,2.97,-0.87
515080,2020-03-19,1.24,3.01,3.01
515080,2021-07-27,1.23,0.19,3.87
515080,2021-07-28,3.56,3.85,7.98
515080,2021-09-29,2.55,-0.6,0.77
515080,2021-10-14,3.0,2.49,-4.72
515080,2021-10-28,-1.17,0.63,1.71
515080,2023-08-21,0.0,1.85,2.93
515080,2023-12-20,-0.4,-0.24,2.95
515080,2024-01-22,7.17,9.0,6.25
515080,2024-07-23,-0.44,-1.03,-1.48
515080,2025-01-09,-0.63,0.35,-0.63
512530,2020-03-16,-5.34,-6.62,-1.17
512530,2020-03-17,-1.52,-1.41,0.33
512530,2020-03-18,-4.48,0.98,0.22
512530,2020-03-19,2.25,3.38,4.51
512530,2020-03-23,4.8,5.83,7.09
512530,2021-07-28,1.69,1.34,5.98
512530,2021-07-29,1.52,1.07,6.26
512530,2022-03-09,-0.08,-5.07,-0.84
512530,2022-03-10,-6.34,-4.23,-0.59
512530,2022-03-11,-4.91,-1.44,-0.59
512530,2022-08-03,1.05,0.26,2.97
512530,2022-10-31,0.19,3.08,6.71
512530,2023-05-24,0.9,-0.33,1.56
512530,2023-10-23,1.07,-0.41,-0.49
512530,2023-11-07,-0.25,-0.5,0.0
512530,2023-12-06,-0.17,0.34,-0.68
512530,2024-03-13,-0.15,-0.15,0.23
512530,2024-03-19,0.31,0.62,1.56
512530,2025-01-13,2.45,1.47,2.45
512530,2025-02-24,0.49,0.07,0.07
512530,2025-09-16,-0.71,-1.09,-2.38
512530,2025-12-11,-0.32,1.4,0.57
510150,2011-05-24,-2.97,-2.54,0.0
510150,2011-08-09,4.31,4.31,0.43
510150,2011-10-20,4.41,6.37,10.78
510150,2011-12-12,-5.5,-3.5,-5.5
510150,2011-12-13,0.52,-0.52,-5.15
510150,2012-03-30,3.14,4.19,7.33
510150,2012-11-13,-1.06,-2.65,-5.29
510150,2013-06-24,2.01,4.02,4.52
510150,2013-10-25,-3.43,-3.86,-7.3
510150,2013-10-29,-0.44,1.33,-1.78
510150,2013-11-08,1.39,5.09,5.56
510150,2014-04-30,0.94,1.88,-0.47
510150,2014-10-27,3.81,2.97,2.97
510150,2015-06-29,2.22,4.71,9.97
510150,2015-08-27,0.0,1.32,0.0
510150,2016-01-15,0.69,-2.08,-5.9
510150,2016-01-18,0.35,0.35,-5.32
510150,2016-01-26,0.37,0.74,4.07
510150,2016-01-28,3.03,2.65,6.82
510150,2017-11-27,1.74,0.25,1.49
510150,2018-06-28,-0.73,-2.92,2.19
510150,2018-08-03,-2.35,1.57,-4.96
510150,2018-08-06,4.04,5.66,-1.89
510150,2018-09-05,-1.38,-2.75,0.28
510150,2018-10-11,0.58,-3.48,-3.19
510150,2018-10-18,6.91,0.3,-2.4
510150,2018-10-25,-5.39,-2.69,0.6
510150,2018-10-26,-2.75,4.28,2.45
510150,2018-10-29,5.18,10.03,8.74
510150,2019-08-05,0.75,2.51,6.27
510150,2019-08-06,2.56,4.1,9.23
510150,2020-02-03,12.5,12.02,15.62
510150,2020-03-16,-3.39,-3.16,2.03
510150,2020-03-18,-0.92,4.62,4.85
510150,2020-03-19,2.8,6.07,7.24
510150,2021-02-24,-1.31,-2.03,-10.38
510150,2021-02-25,-2.52,-6.0,-7.68
510150,2021-02-26,0.61,-2.82,-5.88
510150,2021-07-27,-0.53,4.35,5.8
510150,2021-08-20,3.77,1.26,0.84
510150,2021-08-23,0.14,0.0,3.61
510150,2022-01-07,0.94,-1.89,-2.29
510150,2022-01-26,-2.27,-1.98,-1.7
510150,2022-01-27,-2.02,-1.01,-0.29
510150,2022-01-28,1.02,-1.17,1.46
510150,2022-03-07,-0.31,-2.94,-1.39
510150,2022-03-08,2.06,-5.7,0.0
510150,2022-03-09,0.48,-1.44,2.4
510150,2022-04-08,-0.82,3.11,-0.33
510150,2022-04-11,5.74,6.25,-1.69
510150,2022-09-23,3.21,2.71,3.21
510150,2022-10-24,0.53,-3.36,7.24
510150,2022-10-25,-2.14,2.67,6.41
510150,2022-10-31,6.95,10.97,10.97
510150,2023-03-08,-1.42,-2.36,-2.52
510150,2023-12-05,0.19,0.19,-3.02
510150,2023-12-20,1.97,1.18,1.18
510150,2024-01-31,-1.28,7.45,9.79
510150,2024-04-12,1.79,1.0,4.18
510150,2024-05-24,-0.39,-1.35,-1.74
510150,2024-06-21,-0.21,-2.47,-4.12
510150,2024-08-21,-0.67,-1.56,0.45
510150,2024-08-22,-0.45,0.45,1.58
510150,2024-10-17,5.17,3.98,3.78
510150,2025-01-03,-0.39,-1.57,-0.2
510150,2025-01-06,0.0,-1.58,0.99
510150,2025-06-16,-1.53,-1.53,0.0
510150,2025-10-14,-0.35,0.87,0.17
510150,2025-11-05,1.59,1.77,-0.35
510150,2025-11-20,-0.36,-0.53,-1.07
510900,2013-02-08,-0.69,-3.33,-3.04
510900,2013-03-18,1.61,2.15,0.75
510900,2013-06-03,-2.22,-8.2,-9.98
510900,2013-06-06,-4.76,-4.08,-11.56
510900,2013-06-13,2.17,-1.93,-3.5
510900,2013-06-25,3.85,3.85,1.92
510900,2013-12-12,-0.1,-0.84,-1.78
510900,2013-12-20,1.95,2.28,-3.25
510900,2014-01-06,-0.67,-1.46,-2.91
510900,2015-01-29,2.18,1.23,0.66
510900,2015-02-10,2.66,3.51,2.94
510900,2015-02-11,2.95,3.8,2.28
510900,2015-03-05,-0.47,-0.47,3.12
510900,2015-05-06,2.15,-0.8,0.8
510900,2015-05-07,2.5,-0.32,2.26
510900,2015-07-07,2.22,-4.54,1.2
510900,2015-07-08,11.67,5.58,12.29
510900,2015-07-15,5.19,6.36,2.05
510900,2015-08-24,4.3,2.86,4.85
510900,2015-08-25,8.31,3.59,4.6
510900,2016-01-07,-5.15,-4.81,-12.7
510900,2016-01-18,-4.27,-0.25,-0.63
510900,2018-02-08,-2.2,1.71,-0.41
510900,2018-02-09,3.06,8.09,2.89
510900,2018-02-12,4.97,6.82,0.59
510900,2018-02-28,-1.81,-1.4,1.56
510900,2018-08-17,2.99,3.17,3.52
510900,2019-08-07,1.23,-0.7,2.19
510900,2020-03-13,-6.59,-4.21,0.27
510900,2020-03-16,-5.11,-2.75,3.6
510900,2020-03-17,-0.48,1.52,4.37
510900,2020-03-18,0.59,7.35,6.37
510900,2020-03-19,6.59,9.58,9.78
510900,2020-08-03,0.77,0.0,3.25
510900,2020-09-03,-1.31,-2.28,-3.33
510900,2020-09-04,-1.5,-1.33,-1.5
510900,2020-09-07,-0.45,0.0,-1.78
510900,2020-09-24,-0.74,1.02,3.72
510900,2020-09-25,0.47,3.84,4.68
510900,2021-05-10,-1.84,-1.14,-0.09
510900,2021-05-11,-0.18,1.61,2.68
510900,2021-07-08,2.33,3.07,1.12
510900,2021-07-27,2.05,3.68,5.83
510900,2021-09-24,1.27,0.95,2.54
510900,2021-11-30,1.22,1.55,0.67
510900,2022-03-04,-7.17,-8.26,-3.77
510900,2022-03-07,-3.26,-10.66,-2.63
510900,2022-03-08,-2.45,-14.86,2.58
510900,2022-03-09,-6.81,-5.1,7.07
510900,2022-03-15,20.18,20.49,21.4
510900,2022-07-15,3.11,1.99,-1.99
510900,2022-07-29,-1.65,0.76,0.13
510900,2022-09-23,-0.67,-3.6,-6.28
510900,2022-10-11,-1.4,-0.7,-8.85
510900,2022-10-31,4.49,12.2,15.73
510900,2023-05-26,-2.36,1.97,5.77
510900,2023-05-29,-1.18,3.29,6.05
510900,2023-09-21,-0.51,-1.41,0.51
510900,2023-10-23,0.4,2.14,5.62
510900,2023-11-29,-1.92,-2.61,-4.4
510900,2023-12-05,0.43,1.29,0.0
510900,2024-01-17,-2.64,2.48,0.93
510900,2024-04-16,0.0,3.16,9.07
510900,2024-07-25,-0.26,0.9,-2.43
510900,2024-11-14,1.54,1.32,-0.66
510900,2024-11-25,0.67,2.12,3.68
510900,2024-11-26,0.78,3.13,6.82
510900,2025-04-07,2.42,5.54,5.04
510900,2025-04-08,4.97,6.7,6.5
515020,2020-01-23,-4.54,-4.24,-2.72
515020,2020-02-03,4.84,4.29,8.36
515020,2020-03-17,-2.2,-2.53,-0.88
515020,2020-03-18,-2.14,1.8,1.13
515020,2020-03-19,0.8,3.64,2.73
515020,2020-05-25,1.86,2.51,3.61
515020,2020-07-27,0.81,1.62,3.85
515020,2020-12-22,0.46,1.38,2.48
515020,2020-12-23,1.1,1.84,3.31
515020,2021-04-15,2.19,3.12,4.21
515020,2021-07-27,-0.53,0.18,4.08
515020,2021-08-05,4.63,5.08,5.61
515020,2021-11-08,2.3,2.3,0.68
515020,2021-12-27,-0.34,0.09,4.27
515020,2022-03-08,-0.68,-7.1,-0.6
515020,2022-03-09,-1.13,-2.43,0.35
515020,2022-04-27,1.22,-1.92,-2.0
515020,2022-07-15,2.0,1.0,0.54
515020,2022-10-21,-3.84,-4.89,-3.26
515020,2022-10-24,-1.09,-2.77,-0.4
515020,2022-10-31,0.81,2.44,7.83
515020,2023-03-10,0.36,0.36,0.36
515020,2023-10-23,0.52,-1.31,-0.87
515020,2023-10-24,0.87,-0.61,-0.44
515020,2023-12-05,-0.55,1.29,-0.46
515020,2024-03-13,0.25,0.08,2.74
515020,2024-03-14,-0.33,1.17,2.08
515020,2024-06-13,0.55,0.94,2.83
515020,2024-08-05,-0.75,-0.53,4.21
515020,2024-08-06,0.68,0.91,5.78
515020,2024-08-07,0.61,0.99,4.94
515020,2024-09-05,-0.77,-2.4,0.39
515020,2025-10-09,3.64,5.76,7.28
510050,2005-09-22,-81.25,-25.0,-87.5
510050,2005-09-23,-54.55,0.0,-218.18
510050,2005-09-27,266.67,233.33,-600.0
510050,2005-09-28,-60.0,80.0,-420.0
510050,2005-10-17,-56.25,-37.5,68.75
510050,2006-07-19,6.06,10.1,-11.78
510050,2006-08-01,-7.04,-7.04,-1.85
510050,2006-08-02,-10.31,-2.67,4.96
510050,2007-02-02,4.6,4.01,23.41
510050,2007-02-05,10.54,16.03,28.83
510050,2007-10-22,-0.43,3.89,-0.77
510050,2007-11-06,-5.91,-8.07,-6.0
510050,2007-11-12,2.39,0.06,-5.22
510050,2007-11-13,1.47,2.26,-4.71
510050,2008-01-29,-4.62,4.9,5.62
510050,2008-01-31,9.55,7.53,4.79
510050,2008-03-14,-5.09,-2.44,-6.6
510050,2008-03-17,1.09,-4.93,-7.03
510050,2008-03-18,6.66,0.55,-6.85
510050,2008-04-18,9.93,24.74,30.39
510050,2008-05-26,0.74,3.11,-13.69
510050,2008-05-27,2.12,2.32,-14.94
510050,2008-06-05,-13.27,-18.0,-19.86
510050,2008-06-06,-15.49,-17.36,-22.42
510050,2008-06-10,-6.59,-9.45,-10.08
510050,2008-06-11,-5.33,-3.07,-4.64
510050,2008-06-12,-5.33,-9.34,-1.68
